Nameservice Startzeit: 10.11 13:55:36,427| mit PID <0.40.0> registriert mit Namen 'nameservice'.
lookup um 10.11 13:55:53,930| von <7266.61.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:53,962| von <7266.62.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:53,992| von <7266.63.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,040| von <7266.64.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,071| von <7266.67.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,086| von <7266.65.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,133| von <7266.66.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,163| von <7266.68.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,179| von <7266.69.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:55:54,211| von <7266.70.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,063| von <7287.38.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,157| von <7264.38.0>:{ggT32191,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,219| von <7264.38.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,282| von <7264.38.0>:{ggT32171,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,344| von <7264.38.0>:{ggT32101,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,407| von <7264.38.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,469| von <7264.38.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,531| von <7264.38.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,594| von <7264.38.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,656| von <7264.38.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,719| von <7264.38.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,781| von <7264.38.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,843| von <7264.38.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,906| von <7264.38.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:06,968| von <7264.38.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:07,031| von <7264.38.0>:{ggT3211,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:07,093| von <7264.38.0>:{ggT3281,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:07,155| von <7264.38.0>:{ggT32121,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:07,218| von <7264.38.0>:{ggT32201,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:07,280| von <7264.38.0>:{ggT3221,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:07,343| von <7264.38.0>:{ggT32111,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,122| von <7287.38.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,216| von <7264.38.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,278| von <7264.38.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,341| von <7264.38.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,403| von <7264.38.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,465| von <7264.38.0>:{ggT3281,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,528| von <7264.38.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,590| von <7264.38.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,653| von <7264.38.0>:{ggT32101,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,715| von <7264.38.0>:{ggT32111,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,777| von <7264.38.0>:{ggT32121,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,840| von <7264.38.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,902| von <7264.38.0>:{ggT3211,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:18,965| von <7264.38.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,027| von <7264.38.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,089| von <7264.38.0>:{ggT3221,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,152| von <7264.38.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,214| von <7264.38.0>:{ggT32171,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,277| von <7264.38.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,339| von <7264.38.0>:{ggT32191,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,401| von <7264.38.0>:{ggT32201,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,464| von <7264.38.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,526| von <7264.38.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,589| von <7264.38.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,807| von <7266.68.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,869| von <7266.68.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,932| von <7266.68.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:19,994| von <7266.57.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,057| von <7266.57.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,119| von <7266.57.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,244| von <7266.68.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,306| von <7266.68.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,369| von <7266.68.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,415| von <7266.57.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,478| von <7266.57.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,509| von <7266.69.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,540| von <7266.57.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,587| von <7266.69.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,618| von <7266.66.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,634| von <7266.69.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,681| von <7266.66.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,712| von <7266.68.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,743| von <7266.60.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,790| von <7266.66.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,837| von <7266.68.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,868| von <7266.60.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,883| von <7266.58.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,930| von <7266.68.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,961| von <7266.60.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:20,977| von <7266.58.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,008| von <7266.57.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,008| von <7266.69.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,008| von <7266.58.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,008| von <7266.64.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,008| von <7266.57.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,039| von <7266.69.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,086| von <7266.67.0>:{ggT32101,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,117| von <7266.64.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,133| von <7266.57.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,180| von <7266.67.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,211| von <7266.69.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,227| von <7266.66.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,258| von <7266.64.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,273| von <7266.67.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,289| von <7266.60.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,336| von <7266.66.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,367| von <7266.59.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,398| von <7266.63.0>:{ggT32171,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,445| von <7266.60.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,492| von <7266.58.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,539| von <7266.69.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,585| von <7266.66.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,617| von <7266.68.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,632| von <7266.59.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,663| von <7266.63.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,679| von <7266.60.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,710| von <7266.57.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,726| von <7266.58.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,757| von <7266.64.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,773| von <7266.69.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,804| von <7266.56.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,851| von <7266.68.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,913| von <7266.59.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,929| von <7266.67.0>:{ggT32101,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,960| von <7266.63.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:21,975| von <7266.57.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,007| von <7266.58.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,022| von <7266.64.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,038| von <7266.55.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,085| von <7266.69.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,116| von <7266.56.0>:{ggT32101,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,131| von <7266.68.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,163| von <7266.66.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,178| von <7266.67.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,209| von <7266.60.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,225| von <7266.70.0>:{ggT32191,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,256| von <7266.57.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,319| von <7266.64.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,334| von <7266.55.0>:{ggT3211,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,365| von <7266.63.0>:{ggT32171,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,381| von <7266.56.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,412| von <7266.59.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,428| von <7266.66.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,459| von <7266.67.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,475| von <7266.60.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,506| von <7266.70.0>:{ggT32171,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,568| von <7266.68.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,584| von <7266.55.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,631| von <7266.54.0>:{ggT32111,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,662| von <7266.63.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,677| von <7266.59.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,709| von <7266.58.0>:{ggT3261,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,724| von <7266.66.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,755| von <7266.72.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,818| von <7266.60.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,833| von <7266.70.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,880| von <7266.56.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,911| von <7266.57.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,927| von <7266.68.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,958| von <7266.54.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,974| von <7266.63.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:22,005| von <7266.59.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,067| von <7266.58.0>:{ggT3271,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,083| von <7266.64.0>:{ggT32131,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,130| von <7266.72.0>:{ggT3281,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,161| von <7266.62.0>:{ggT3221,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,177| von <7266.56.0>:{ggT32101,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.57.0>:{ggT3251,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.68.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.60.0>:{ggT3241,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.54.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.70.0>:{ggT32191,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.66.0>:{ggT32151,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.58.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.64.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.72.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.62.0>:{ggT32191,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.56.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,208| von <7266.57.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,223| von <7266.60.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,239| von <7266.70.0>:{ggT32171,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,286| von <7266.66.0>:{ggT32161,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,317| von <7266.64.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,333| von <7266.62.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,364| von <7266.70.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,395| von <7266.60.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,442| von <7266.65.0>:{ggT3211,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,489| von <7266.71.0>:{ggT32201,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,535| von <7266.66.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,567| von <7266.54.0>:{ggT32111,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,582| von <7266.59.0>:{ggT3291,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,613| von <7266.65.0>:{ggT32121,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,629| von <7266.71.0>:{ggT32111,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,660| von <7266.54.0>:{ggT3231,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,676| von <7266.59.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,707| von <7266.65.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,723| von <7266.71.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,754| von <7266.53.0>:{ggT32121,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,801| von <7266.54.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,863| von <7266.59.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,879| von <7266.62.0>:{ggT3221,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,910| von <7266.61.0>:{ggT3281,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,925| von <7266.53.0>:{ggT3221,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,957| von <7266.55.0>:{ggT32141,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,972| von <7266.62.0>:{ggT32191,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:23,988| von <7266.61.0>:{ggT32201,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,035| von <7266.53.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,066| von <7266.55.0>:{ggT3211,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,081| von <7266.62.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,113| von <7266.61.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,128| von <7266.71.0>:{ggT32201,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,159| von <7266.55.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,175| von <7266.71.0>:{ggT32111,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,206| von <7266.72.0>:{ggT32181,clients@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,269| von <7266.71.0>:{chef,koordinator@SALLY.informatik.haw-hamburg.de}.
lookup um 10.11 13:56:24,284| von <7266.61.0>:{ggT3281,clients@SALLY.informatik.haw-hamburg.de}.
